taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas asaccharolytica;	0.000683	0.00086	0.0007715	0.00081	0.000835	0.000607	0.000557	0.000759	0.000633	0.00043	0.000683	0.00081	0	0.000329	0.000658	0.000139	0.000278	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas astaxanthinifaciens;	0.006224	0.00463	0.005427	0.00334	0.002808	0.002808	0.002985	0.002732	0.002302	0.001442	0.002125	0.002606	0.001142	0.001697	0.002252	0.0007465	0.000658	0.000835
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas azotifigens;	0.001113	0.001366	0.0012395	0.001037	0.000557	0.000911	0.00043	0.000759	0.001037	0.00086	0.001164	0.000835	0.000812	0.000735	0.000658	0.0001645	0.000329	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas changbaiensis;	0.002277	0.003289	0.002783	0.002555	0.00167	0.00129	0.001898	0.002454	0.001973	0.001923	0.002707	0.002252	0.001168	0.0017985	0.002429	0.000797	0.00086	0.000734
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas echinoides;	0.000911	0.000987	0.000949	0.001467	0.001139	0.000531	0.000658	0.000531	0.001139	0.00086	0.00086	0.000455	0.000559	0.0004695	0.00038	0.0001645	0.000329	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas elodea;	0.001088	0.001139	0.0011135	0.000683	0.000708	0.000759	0.000481	0.000304	0.000734	0.00038	0.000759	0.001366	0	0.000253	0.000506	0.000139	0.000278	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas endophytica;	0.000582	0.000582	0.000582	0.000658	0.00043	0.000557	0.000582	0.000405	0.000455	0	0.000633	0.00038	0.000381	0.0005575	0.000734	0.000139	0	0.000278
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas haloaromaticamans;	0.000835	0.001164	0.0009995	0.000658	0.000354	0.000354	0	0.000329	0.00043	0	0.000455	0.000759	0	0.000177	0.000354	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hankookensis;	0.000455	0.000481	0.000468	0.000961	0.000329	0.000354	0.000329	0.000354	0.000481	0.000278	0.000683	0.000784	0	0	0	0.000215	0.00043	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas hengshuiensis;	0.002732	0.004099	0.0034155	0.003213	0.002024	0.001265	0.001619	0.00124	0.001847	0.000987	0.001898	0.003163	0.000889	0.0009505	0.001012	0.0008225	0.000911	0.000734
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas histidinilytica;	0.001316	0.002505	0.0019105	0.001037	0.000784	0.001214	0.000961	0.001037	0.000961	0.000354	0.001214	0.001316	0.000559	0.001886	0.003213	0.0009995	0.000911	0.001088
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas indica;	0.001543	0.001543	0.001543	0.001999	0.001113	0.001139	0.001796	0.001214	0.002125	0.001316	0.00172	0.000961	0.00132	0.0014695	0.001619	0.000405	0.00043	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas jaspsi;	0.002732	0.002606	0.002669	0.001746	0.001543	0.002049	0.001543	0.001619	0.001771	0.000961	0.001493	0.002176	0.000889	0.0013425	0.001796	0.0006705	0.000607	0.000734
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas koreensis;	0.00296	0.002935	0.0029475	0.002176	0.002075	0.001948	0.001341	0.001645	0.001493	0.001139	0.001467	0.002429	0.000787	0.0011145	0.001442	0.000607	0.000708	0.000506
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas mali;	0.001189	0.001139	0.001164	0.001063	0.000708	0.000633	0.000961	0.001063	0.000911	0.00043	0.000886	0.000961	0	0.00019	0.00038	0.000506	0.000531	0.000481
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas melonis;	0	0.000658	0.000329	0.000633	0.001645	0.000506	0.000633	0.000506	0.000607	0	0.000633	0.000708	0.000305	0.0003425	0.00038	0.000278	0.000278	0.000278
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas panacis;	0.00081	0.000936	0.000873	0.000886	0.000911	0.000734	0.000607	0.000658	0.000557	0.000481	0.000557	0.000481	0.000762	0.0007985	0.000835	0.000177	0.000354	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas parapaucimobilis;	0.000304	0.000784	0.000544	0	0	0	0	0	0	0	0.000278	0.000405	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas paucimobilis;	0.001341	0.001417	0.001379	0.000911	0.000481	0.000531	0.000278	0.000278	0.000633	0.000683	0.001037	0.001746	0.000305	0.0001525	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas phyllosphaerae;	0.001518	0.002252	0.001885	0.002176	0.001139	0.001265	0.000911	0.000987	0.00129	0.000633	0.000911	0.001467	0.000812	0.000912	0.001012	0.000481	0.000582	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas pituitosa;	0.00038	0.000987	0.0006835	0.000531	0	0.000405	0	0.000481	0.000354	0	0.000506	0.000658	0	0.0003035	0.000607	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas pruni;	0.001467	0.00172	0.0015935	0.001113	0.001467	0.001088	0.001189	0.001442	0.000961	0.000329	0.001467	0.001442	0.000381	0.0005575	0.000734	0.000367	0.00043	0.000304
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas rubra;	0.000835	0.001645	0.00124	0.00129	0.00086	0.000911	0.000708	0.000658	0.000987	0.000481	0.000835	0.001189	0.000482	0.0007595	0.001037	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sanguinis;	0.001822	0.002176	0.001999	0.001417	0.00129	0.000911	0.000911	0.000911	0.001037	0.000936	0.00172	0.002302	0.000381	0.000532	0.000683	0.0005185	0.000531	0.000506
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sanxanigenens;	0.003846	0.004655	0.0042505	0.00382	0.002378	0.00296	0.001872	0.002935	0.002758	0.001594	0.002859	0.003517	0.001371	0.0022035	0.003036	0.001088	0.001341	0.000835
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas soli;	0.001822	0.002125	0.0019735	0.001847	0.000961	0.001012	0.001569	0.000734	0.001619	0.000506	0.001265	0.001467	0.000762	0.0009375	0.001113	0.0005065	0.000633	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 35-24ZXX;	0.006097	0.009589	0.007843	0.003922	0.002707	0.0021	0.001417	0.001139	0.002226	0.001695	0.003567	0.007868	0.000787	0.0011145	0.001442	0.001126	0.001316	0.000936
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 37zxx;	0.003846	0.006173	0.0050095	0.003264	0.001822	0.002505	0.001113	0.001467	0.002226	0.000961	0.003087	0.004503	0.001092	0.0012795	0.001467	0.000999	0.001214	0.000784
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 66-10;	0.002581	0.002657	0.002619	0.002555	0.001796	0.002075	0.001847	0.001442	0.001619	0.001695	0.002075	0.001948	0.001701	0.0016095	0.001518	0.0006325	0.000658	0.000607
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 67-36;	0.001619	0.001796	0.0017075	0.001467	0.000886	0.001214	0.001012	0.001164	0.00167	0.001012	0.001417	0.001012	0.001016	0.001052	0.001088	0.000468	0.000582	0.000354
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 67-41;	0.000784	0.001063	0.0009235	0.000835	0.001063	0.000582	0.001493	0.001695	0.001847	0.000607	0.001341	0.000886	0.000305	0.0004055	0.000506	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Ag1;	0.00129	0.001366	0.001328	0.001771	0.000734	0.000987	0.000759	0.000658	0.001088	0.000658	0.001037	0.000911	0.000711	0.0007475	0.000784	0.000177	0.000354	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Ant H11;	0.000633	0.001189	0.000911	0.000582	0.000354	0.00038	0.000354	0	0.00043	0.000354	0	0.000531	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Ant20;	0.000531	0.000759	0.000645	0.000354	0	0.000304	0.000304	0	0.00038	0.000329	0.000784	0.000683	0.000279	0.0001395	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH10-B3;	0.00506	0.004402	0.004731	0.003213	0.001467	0.001645	0.001645	0.001695	0.002328	0.001341	0.002581	0.003795	0.001549	0.0017235	0.001898	0.0007335	0.00086	0.000607
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH15-A1;	0.000557	0.000987	0.000772	0.000304	0.000329	0.000304	0	0	0	0	0.000405	0.000658	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH18-B1;	0.004276	0.006047	0.0051615	0.001366	0.000506	0.000582	0	0	0.001189	0.000683	0.002176	0.004934	0	0	0	0.0002405	0.000481	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH18-H6;	0	0	0	0	0	0	0	0	0	0	0	0.000455	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH9-E2;	0	0.000278	0.000139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CCH9-F2;	0.000734	0.00086	0.000797	0.000936	0	0.000405	0.00043	0.000531	0.000633	0.00043	0.000531	0.000658	0.000457	0.000393	0.000329	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. DC-6;	0.001189	0.00167	0.0014295	0.00043	0.000329	0.000455	0.000329	0.000354	0.000557	0.000481	0.000557	0.000683	0	0	0	0.000139	0	0.000278
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. ERG5;	0.006224	0.007287	0.0067555	0.004883	0.003188	0.002581	0.001594	0.001872	0.003087	0.002328	0.003643	0.004959	0.001498	0.0019635	0.002429	0.0011385	0.001189	0.001088
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. G39;	0.000607	0.00086	0.0007335	0.000759	0.000278	0.000582	0.000531	0.000759	0.000658	0.000304	0.000633	0.000481	0.000533	0.0005575	0.000582	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. IBVSS1;	0.890626	0.866312	0.878469	0.444807	0.203365	0.159823	0.016091	0.038482	0.237116	0.014244	0.531132	1.234459	0.02945	0.0508285	0.072207	0.1004935	0.101404	0.099583
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. IBVSS2;	0.001012	0.001341	0.0011765	0.001214	0.001493	0.001113	0.003744	0.006072	0.00382	0.00081	0.001923	0.001771	0.000432	0.0004435	0.000455	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. JJ-A5;	0.002378	0.003669	0.0030235	0.00291	0.001442	0.001316	0.00124	0.002075	0.002024	0.000961	0.00129	0.001973	0.001244	0.0021145	0.002985	0.0009485	0.00086	0.001037
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. JS21-1;	0.000354	0.000633	0.0004935	0.000455	0	0	0	0.00038	0.000481	0.000278	0	0	0	0.00019	0.00038	0.0001645	0.000329	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. KC8;	0.001847	0.002353	0.0021	0.001822	0.001037	0.001493	0.001316	0.001518	0.001493	0.001063	0.00129	0.00129	0.000787	0.0012535	0.00172	0.000506	0.000683	0.000329
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. LH128;	0.001392	0.001493	0.0014425	0.000835	0.000607	0.000329	0.000329	0.000329	0.000329	0	0.000936	0.001999	0.000279	0.0001395	0	0.0003665	0.000455	0.000278
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. LM7;	0.000886	0.001265	0.0010755	0.000835	0.000405	0.00081	0.000506	0.000683	0.000582	0.00038	0.000582	0.000734	0	0.000291	0.000582	0.000139	0.000278	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf10;	0.000658	0.001214	0.000936	0.00086	0.000683	0.000405	0.00038	0.000455	0.000329	0	0.000557	0.000557	0	0.000152	0.000304	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf17;	0.000936	0.001366	0.001151	0.000683	0.00038	0.000531	0.000278	0.000911	0.000683	0.000633	0.000481	0.000961	0.000482	0.0007345	0.000987	0.0001645	0.000329	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf198;	0.000304	0.00038	0.000342	0	0	0	0	0	0.000304	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf208;	0.000607	0.000329	0.000468	0.000557	0	0.000329	0	0.000354	0.00038	0.000506	0.000354	0.000531	0.000685	0.000545	0.000405	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf20;	0.000708	0.001189	0.0009485	0.00081	0.000633	0.00038	0.000557	0.000607	0.000278	0.000304	0.000582	0.000658	0.000457	0.0002285	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf226;	0.000278	0.00038	0.000329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf22;	0	0.000278	0.000139	0	0	0	0	0	0	0	0	0.000354	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf230;	0	0.000455	0.0002275	0	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf231;	0.000835	0.00124	0.0010375	0.000886	0.000784	0.000405	0.00043	0.00038	0.000455	0	0.000784	0.000683	0.000432	0.000368	0.000304	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf23;	0	0.000354	0.000177	0.000304	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf242;	0	0.00043	0.000215	0	0	0.000354	0	0.000278	0	0	0	0	0	0.0001645	0.000329	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf257;	0.000304	0	0.000152	0	0	0	0	0	0	0	0	0	0	0.0001645	0.000329	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf25;	0.00038	0.000835	0.0006075	0.000734	0	0	0.000278	0.00043	0.000481	0	0	0.000405	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf28;	0.000405	0.000607	0.000506	0.000734	0.000405	0	0.000304	0.00038	0.00086	0.000329	0.000506	0.000455	0.000279	0.000304	0.000329	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf30;	0	0.00043	0.000215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf339;	0.001493	0.002049	0.001771	0.001366	0.001037	0.000835	0.000683	0.000759	0.000759	0.000405	0.000708	0.001366	0.000559	0.0006845	0.00081	0.0004175	0.00038	0.000455
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf33;	0.001543	0.002125	0.001834	0.002226	0.001392	0.00124	0.001189	0.001442	0.001316	0.001037	0.001569	0.00124	0.000736	0.0008235	0.000911	0.0002275	0.000455	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf343;	0.001366	0.001341	0.0013535	0.001695	0.000683	0.001113	0.00081	0.000784	0.001063	0.000936	0.00124	0.001214	0.000559	0.000596	0.000633	0.0003415	0.000329	0.000354
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf357;	0.001341	0.001847	0.001594	0.001417	0.000784	0.000911	0.001189	0.000961	0.000961	0.000708	0.001164	0.001063	0.000355	0.000734	0.001113	0.0003925	0.000481	0.000304
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf412;	0.001771	0.001771	0.001771	0.001973	0.000911	0.001341	0.001113	0.001594	0.00129	0.001164	0.001366	0.001113	0.001193	0.0012545	0.001316	0.000177	0.000354	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf62;	0	0.00038	0.00019	0	0	0	0	0	0	0	0	0.000329	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf67;	0	0.000354	0.000177	0	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. MCT13;	0.001619	0.002479	0.002049	0.001948	0.00124	0.00124	0.001189	0.001316	0.001164	0.000633	0.000987	0.001214	0.000609	0.000874	0.001139	0.000658	0.000683	0.000633
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. MEA3-1;	0.002378	0.004908	0.003643	0.002429	0.000784	0.001037	0	0.000633	0.000784	0	0.001493	0.003669	0	0.00019	0.00038	0.0003925	0.000405	0.00038
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. MM-1;	0.000961	0.001265	0.001113	0.000886	0.00043	0.000405	0.000329	0.000354	0.000784	0.00043	0.000354	0.000987	0.000381	0.000469	0.000557	0.0001645	0.000329	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Mn802worker;	0.000683	0.001417	0.00105	0.00129	0.000633	0.000708	0.000455	0.000506	0.000633	0.000481	0.001113	0.000961	0.000381	0.0003805	0.00038	0.000139	0.000278	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. NFR04;	0.001796	0.001063	0.0014295	0.00086	0.000278	0.000658	0.000582	0.000329	0.000531	0.000506	0.000455	0	0.000533	0.000532	0.000531	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. NFR15;	0.001189	0.001467	0.001328	0.001189	0.000708	0.000557	0.000734	0.000683	0.000961	0.000734	0.001063	0.000835	0.000635	0.0006715	0.000708	0.000329	0.000329	0.000329
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. NIC1;	0	0.000455	0.0002275	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Ndbn-20;	0.002302	0.003542	0.002922	0.003238	0.001366	0.001442	0.001493	0.00167	0.001999	0.001012	0.002049	0.002252	0.000965	0.001267	0.001569	0.000822	0.001113	0.000531
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. OK281;	0.000481	0.000506	0.0004935	0.000683	0.000405	0.000354	0.000354	0.00038	0.000658	0.000278	0.000531	0.000582	0	0.000152	0.000304	0.000177	0.000354	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. OV641;	0.000708	0.000582	0.000645	0.000582	0.000405	0	0.00038	0.000329	0.000607	0.000405	0.000582	0	0.000432	0.0004185	0.000405	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. PAMC 26605;	0.000886	0.001771	0.0013285	0.000936	0.00081	0.00086	0.000911	0.000683	0.000506	0.000557	0.000658	0.000784	0.00066	0.000798	0.000936	0.0002275	0.000455	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. PAMC 26617;	0.00043	0.000759	0.0005945	0.000455	0.00038	0	0.000278	0	0	0	0.000455	0.000633	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. PAMC 26621;	0.00038	0.00038	0.00038	0	0.000304	0.000278	0	0	0.000329	0	0.000329	0.00038	0	0	0	0	0	0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. PR090111-T3T-6A;	0.00129	0.0021	0.001695	0.00167	0.000633	0.001214	0.001113	0.001392	0.001695	0.000911	0.001366	0.001164	0.000762	0.0009375	0.001113	0.0003795	0.000304	0.000455
