geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0110610_ACIR310F_RS0110610	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117600_ACIR310F_RS0117600	0.00	0.00	2.00	0.00	3.00	21.00	2.00	0.00	16.00	7.00	60.00	29.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	41.00	27.00	8.00	1.00	3.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111465_ACIR310F_RS0111465	0.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00	0.00	0.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110160_ACIR310F_RS0110160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5.00	3.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	6.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100335_ACIR310F_RS0100335	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107460_ACIR310F_RS0107460	4.00	0.00	7.00	8.00	39.00	60.00	0.00	0.00	67.00	43.00	211.00	227.00	1.00	0.00	1.00	0.00	3.00	9.00	0.00	0.00	73.00	83.00	5.00	7.00	7.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117255_folE	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	11.00	5.00	40.00	46.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	55.00	53.00	7.00	6.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118315_ACIR310F_RS0118315	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	15.00	31.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	12.00	3.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25635_ACIR310F_RS25635	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118820_glnA	4.00	8.00	60.00	50.00	339.00	424.00	5.00	1.00	547.00	556.00	1111.00	1012.00	17.00	0.00	2.00	3.00	6.00	161.00	18.00	0.00	5848.00	4892.00	374.00	216.00	133.00	162.00	9.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101005_ACIR310F_RS0101005	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116160_ACIR310F_RS0116160	0.00	0.00	6.00	0.00	12.00	12.00	0.00	0.00	13.00	7.00	74.00	70.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	46.00	32.00	5.00	1.00	7.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106075_ACIR310F_RS0106075	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	5.00	4.00	14.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117190_dapB	2.00	0.00	0.00	0.00	12.00	33.00	0.00	0.00	48.00	43.00	116.00	76.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	79.00	57.00	13.00	16.00	4.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118320_ACIR310F_RS0118320	0.00	0.00	0.00	0.00	2.00	5.00	0.00	0.00	5.00	5.00	15.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25280_ACIR310F_RS25280	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116375_ACIR310F_RS0116375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	4.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	5.00	1.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120875_ACIR310F_RS0120875	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116950_ACIR310F_RS0116950	0.00	0.00	0.00	1.00	2.00	8.00	0.00	0.00	9.00	1.00	21.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	10.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112985_ACIR310F_RS0112985	0.00	0.00	0.00	0.00	8.00	13.00	5.00	0.00	119.00	61.00	284.00	323.00	3.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00	53.00	51.00	14.00	2.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112890_ACIR310F_RS0112890	0.00	0.00	0.00	0.00	5.00	6.00	0.00	0.00	8.00	4.00	11.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	2.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100030_ACIR310F_RS0100030	0.00	0.00	0.00	0.00	4.00	1.00	0.00	0.00	2.00	3.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	16.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106545_ACIR310F_RS0106545	0.00	0.00	0.00	0.00	4.00	10.00	0.00	0.00	3.00	5.00	20.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	6.00	0.00	1.00	9.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111545_ACIR310F_RS0111545	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	11.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113530_ACIR310F_RS0113530	0.00	0.00	0.00	0.00	5.00	11.00	13.00	0.00	10.00	8.00	22.00	25.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	11.00	8.00	10.00	0.00	0.00	3.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115595_ACIR310F_RS0115595	0.00	2.00	2.00	0.00	29.00	13.00	0.00	0.00	64.00	19.00	117.00	117.00	0.00	0.00	0.00	0.00	0.00	50.00	7.00	0.00	245.00	227.00	26.00	8.00	19.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114855_ACIR310F_RS0114855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120945_ACIR310F_RS0120945	0.00	0.00	5.00	0.00	2.00	10.00	0.00	0.00	27.00	14.00	26.00	35.00	0.00	0.00	0.00	0.00	0.00	4.00	5.00	0.00	49.00	45.00	2.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117340_ACIR310F_RS0117340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23345_ACIR310F_RS23345	2.00	0.00	0.00	0.00	28.00	34.00	5.00	0.00	39.00	55.00	197.00	202.00	3.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	49.00	34.00	4.00	1.00	8.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100085_hpsA	1.00	0.00	4.00	5.00	6.00	17.00	0.00	0.00	10.00	4.00	69.00	64.00	0.00	0.00	0.00	0.00	0.00	27.00	0.00	0.00	69.00	67.00	16.00	6.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104395_ACIR310F_RS0104395	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	9.00	10.00	3.00	19.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	23.00	3.00	3.00	5.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21565_ACIR310F_RS21565	0.00	0.00	0.00	0.00	6.00	33.00	0.00	0.00	2.00	1.00	31.00	26.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	6.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26045_ACIR310F_RS26045	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104095_ACIR310F_RS0104095	0.00	0.00	2.00	0.00	8.00	11.00	0.00	4.00	6.00	1.00	11.00	14.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	30.00	15.00	6.00	2.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21000_ACIR310F_RS21000	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	2.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	4.00	2.00	2.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111015_dnaK	8.00	17.00	44.00	8.00	185.00	233.00	12.00	4.00	866.00	902.00	2723.00	3273.00	25.00	0.00	9.00	0.00	3.00	50.00	33.00	0.00	1130.00	905.00	75.00	73.00	162.00	160.00	12.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
ACIR310F_RS0119050_ACIR310F_RS0119050	0.00	0.00	2.00	0.00	17.00	51.00	2.00	0.00	117.00	56.00	272.00	236.00	2.00	1.00	0.00	0.00	0.00	15.00	0.00	0.00	120.00	107.00	8.00	15.00	13.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106965_ACIR310F_RS0106965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116545_mnmA	0.00	0.00	0.00	0.00	12.00	15.00	6.00	0.00	40.00	30.00	110.00	129.00	1.00	0.00	0.00	0.00	0.00	18.00	1.00	0.00	78.00	70.00	19.00	14.00	17.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108920_rpsP	0.00	0.00	6.00	0.00	8.00	10.00	0.00	0.00	4.00	9.00	46.00	35.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	3.00	21.00	12.00	1.00	2.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100185_ACIR310F_RS0100185	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	5.00	3.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	53.00	50.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106830_ACIR310F_RS0106830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108225_ACIR310F_RS0108225	0.00	0.00	0.00	0.00	7.00	12.00	0.00	0.00	8.00	2.00	18.00	42.00	0.00	0.00	0.00	0.00	18.00	11.00	0.00	0.00	70.00	23.00	13.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25650_ACIR310F_RS25650	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109670_ACIR310F_RS0109670	0.00	0.00	0.00	0.00	1.00	5.00	0.00	0.00	0.00	0.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22110_gloA	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	4.00	3.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108645_ACIR310F_RS0108645	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24200_rpmG	0.00	0.00	0.00	0.00	5.00	7.00	0.00	0.00	0.00	1.00	8.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106165_hisG	0.00	0.00	0.00	0.00	6.00	7.00	0.00	0.00	6.00	12.00	44.00	43.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	8.00	3.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112900_ACIR310F_RS0112900	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112385_ACIR310F_RS0112385	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105100_cofH	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	3.00	3.00	9.00	15.00	1.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	9.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120155_groL	2.00	0.00	17.00	0.00	55.00	40.00	11.00	0.00	204.00	118.00	554.00	518.00	1.00	0.00	1.00	0.00	9.00	44.00	2.00	0.00	477.00	330.00	49.00	24.00	47.00	47.00	11.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107035_ACIR310F_RS0107035	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	4.00	5.00	18.00	11.00	0.00	0.00	0.00	0.00	0.00	24.00	0.00	0.00	455.00	350.00	13.00	3.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108100_ACIR310F_RS0108100	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111860_ACIR310F_RS0111860	0.00	0.00	5.00	0.00	17.00	27.00	0.00	0.00	41.00	23.00	115.00	102.00	1.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	37.00	22.00	2.00	0.00	3.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119455_ACIR310F_RS0119455	1.00	3.00	5.00	0.00	31.00	38.00	2.00	0.00	215.00	81.00	516.00	619.00	5.00	0.00	0.00	0.00	0.00	55.00	9.00	7.00	254.00	286.00	25.00	10.00	13.00	5.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113805_ACIR310F_RS0113805	0.00	0.00	13.00	7.00	18.00	43.00	0.00	0.00	70.00	66.00	278.00	268.00	1.00	0.00	0.00	0.00	6.00	33.00	0.00	0.00	103.00	102.00	16.00	7.00	10.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103770_ACIR310F_RS0103770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21590_ACIR310F_RS21590	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27285_ACIR310F_RS27285	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108750_ACIR310F_RS0108750	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116565_rplJ	4.00	3.00	23.00	33.00	193.00	328.00	10.00	0.00	349.00	156.00	727.00	727.00	2.00	1.00	3.00	6.00	9.00	44.00	32.00	7.00	314.00	156.00	65.00	29.00	56.00	43.00	6.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114185_ACIR310F_RS0114185	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.00	2.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	1.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106195_ACIR310F_RS0106195	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116970_ACIR310F_RS0116970	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117725_rpsU	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	6.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105375_ACIR310F_RS0105375	0.00	0.00	0.00	0.00	3.00	4.00	0.00	0.00	2.00	3.00	16.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	7.00	3.00	3.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110470_ACIR310F_RS0110470	6.00	5.00	58.00	16.00	254.00	416.00	13.00	3.00	254.00	485.00	901.00	1194.00	17.00	5.00	2.00	4.00	2.00	418.00	55.00	21.00	2472.00	1552.00	248.00	134.00	83.00	61.00	17.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103910_ACIR310F_RS0103910	10.00	14.00	103.00	83.00	524.00	525.00	50.00	22.00	1557.00	1714.00	3726.00	3614.00	29.00	0.00	0.00	10.00	6.00	390.00	39.00	16.00	1899.00	1293.00	285.00	132.00	147.00	113.00	9.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
ACIR310F_RS0101880_devC	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107210_ACIR310F_RS0107210	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111450_ACIR310F_RS0111450	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118395_ndhI	3.00	2.00	9.00	7.00	117.00	134.00	1.00	0.00	171.00	66.00	474.00	388.00	4.00	0.00	0.00	0.00	4.00	159.00	18.00	0.00	921.00	804.00	62.00	47.00	39.00	46.00	4.00	5.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117885_ACIR310F_RS0117885	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106440_ACIR310F_RS0106440	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119350_rpsE	1.00	2.00	19.00	20.00	174.00	190.00	8.00	9.00	177.00	208.00	498.00	439.00	4.00	0.00	0.00	2.00	0.00	45.00	12.00	0.00	508.00	271.00	78.00	34.00	79.00	64.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117685_ACIR310F_RS0117685	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
