taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Pustulibacterium;	0.001037	0.000633	0.000835	0.000835	0.000531	0.000658	0.000582	0.000784	0.000658	0.000708	0.00038	0.000304	0.000279	0.001316	0.001214	0.0002655	0.000531	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Riemerella;	0.001594	0.000658	0.001126	0.001645	0.00124	0.001518	0.001569	0.002277	0.001265	0.001923	0.001366	0.000405	0.001193	0.0017225	0.002353	0.0005695	0.000658	0.000481
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;	0.001796	0.001214	0.001505	0.001594	0.001417	0.001923	0.002732	0.001746	0.001948	0.003036	0.002151	0.00043	0.001244	0.0029115	0.002252	0.0006455	0.000658	0.000633
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salegentibacter;	0.003112	0.002075	0.0025935	0.004377	0.0042	0.003517	0.003972	0.002834	0.003593	0.004706	0.00296	0.001139	0.002183	0.0022935	0.004579	0.0014675	0.001518	0.001417
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;	0.001746	0.001088	0.001417	0.00296	0.002024	0.002201	0.001695	0.001771	0.001746	0.002707	0.00124	0.000683	0.001092	0.0009255	0.002404	0.000759	0.000759	0.000759
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Sediminibacter;	0.00043	0.000405	0.0004175	0.000531	0.000506	0.000354	0.00038	0.000278	0.000506	0.000734	0.000304	0	0	0.0004175	0.000759	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Sediminicola;	0.000683	0.000278	0.0004805	0.000708	0.000582	0.000911	0.000708	0.000582	0.000633	0.001012	0.000683	0	0.000559	0.0005705	0.000835	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola;	0.000708	0	0.000354	0.000784	0.000531	0.00043	0.000481	0.000455	0.000557	0.000987	0.00038	0	0.000381	0.000469	0.000582	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Siansivirga;	0.000607	0	0.0003035	0.000405	0.000557	0.000405	0.000481	0.000405	0.000278	0	0	0.000304	0	0.0007085	0.000557	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Sinomicrobium;	0.001012	0.000658	0.000835	0.001569	0.000734	0.001113	0.001366	0.001037	0.001164	0.00124	0.001341	0.000481	0.000432	0.000646	0.001417	0.0003795	0.00043	0.000329
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Soonwooa;	0.000405	0	0.0002025	0.000506	0.000455	0.000405	0.000455	0.00038	0.000354	0.000784	0.000278	0	0.000355	0.000658	0.00086	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Spongiibacterium;	0.000557	0.000405	0.000481	0.001088	0.000835	0.00081	0.001164	0.000582	0.001518	0.001948	0.001569	0.000455	0.000533	0.001443	0.000961	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tamlana;	0.00172	0.001265	0.0014925	0.00167	0.00129	0.001467	0.001898	0.001847	0.001088	0.000784	0.001037	0.000582	0.000762	0.0044545	0.002353	0.0008475	0.001189	0.000506
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;	0.004934	0.003922	0.004428	0.005035	0.004529	0.004655	0.005085	0.004579	0.004832	0.006806	0.005136	0.0021	0.003808	0.0027515	0.008147	0.0025305	0.002657	0.002404
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Ulvibacter;	0.00081	0.001164	0.000987	0.001316	0.000961	0.000835	0.000734	0.000936	0.000886	0.001265	0.000886	0.000304	0.000559	0.000735	0.001695	0.0004175	0.000354	0.000481
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Vaginella;	0.000658	0.000329	0.0004935	0.00038	0	0.000354	0.00038	0.000683	0.00043	0.000455	0	0.000304	0.000406	0.0007725	0.000911	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Weeksella;	0.000658	0.000329	0.0004935	0.000987	0.000531	0.00081	0.000734	0.000886	0.000734	0.001265	0.00081	0	0.000685	0.0011395	0.001139	0.000215	0	0.00043
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Wenyingzhuangia;	0.000557	0.000506	0.0005315	0.000784	0.000734	0.00086	0.000633	0.000658	0.000708	0.000759	0.000405	0	0.000482	0.002012	0.001594	0.000329	0.00038	0.000278
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;	0.002479	0.001999	0.002239	0.002302	0.001493	0.001771	0.002378	0.002328	0.001898	0.002884	0.002252	0.00081	0.001371	0.001002	0.003542	0.001202	0.001518	0.000886
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Xanthomarina;	0.000481	0.000506	0.0004935	0.000354	0.00038	0.00043	0.00038	0	0.000304	0.000708	0.000354	0	0.000305	0.0006585	0.000633	0.0001645	0	0.000329
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zhouia;	0.000936	0.000835	0.0008855	0.001063	0.00043	0.000607	0.000961	0.000784	0.00086	0.00129	0.000607	0	0.000482	0.0010255	0.001012	0.000506	0.000531	0.000481
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;	0.001214	0.000506	0.00086	0.001088	0.001164	0.001012	0.00129	0.001898	0.000886	0.00172	0.00124	0.00038	0.000838	0.0010515	0.001569	0.0005565	0.000607	0.000506
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;	0.00086	0.000455	0.0006575	0.001139	0.00081	0.00081	0.001214	0.000784	0.001113	0.001594	0.001139	0.00038	0.000863	0.000912	0.001265	0.000468	0.000329	0.000607
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Ichthyobacteriaceae;Ichthyobacterium;	0	0.000557	0.0002785	0	0.000354	0.000481	0	0.000455	0	0	0	0	0.000279	0.0002785	0.000961	0.000152	0	0.000304
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;Candidatus Walczuchella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002138	0.000278	0	0	0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Schleiferiaceae;Schleiferia;	0.001695	0.001316	0.0015055	0.003365	0.002884	0.002682	0.003213	0.003238	0.003593	0.004554	0.003213	0.001189	0.001929	0.0020905	0.004276	0.000898	0.000784	0.001012
Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Rhodothermus;	0.001645	0.004073	0.002859	0.003213	0.003416	0.003289	0.004099	0.003542	0.002328	0.003365	0.002606	0.001341	0.001142	0.001178	0.002252	0.000898	0.000759	0.001037
Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Salinibacter;	0.001063	0.002302	0.0016825	0.001417	0.001645	0.001417	0.001366	0.00129	0.001442	0.001695	0.001796	0.000886	0.000305	0.0005445	0.001214	0.000342	0.000304	0.00038
Bacteria;Bacteroidetes;NA;Bacteroidetes Order II. Incertae sedis;Rhodothermaceae;Salisaeta;	0.001214	0.001746	0.00148	0.001543	0.001619	0.001366	0.001417	0.001214	0.000936	0.000607	0.00081	0.001037	0	0.0048705	0.000784	0.0003415	0.000354	0.000329
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Haliscomenobacteraceae;Haliscomenobacter;	0.021581	0.013435	0.017508	0.019481	0.01265	0.018748	0.030386	0.010879	0.009665	0.012954	0.010373	0.003061	0.004697	0.0039805	0.009741	0.0058825	0.005718	0.006047
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Haliscomenobacteraceae;Phaeodactylibacter;	0.012094	0.007464	0.009779	0.007767	0.007185	0.008248	0.012144	0.005161	0.003137	0.00549	0.00425	0.000886	0.001879	0.0063285	0.003264	0.0021125	0.002201	0.002024
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Lewinellaceae;Lewinella;	0.029247	0.014168	0.0217075	0.01771	0.012701	0.018798	0.025756	0.012524	0.007135	0.009462	0.008805	0.002479	0.004011	0.0041305	0.010778	0.004655	0.004503	0.004807
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Saprospiraceae;Aureispira;	0.004402	0.004352	0.004377	0.004706	0.004858	0.00425	0.005035	0.005288	0.002024	0.002176	0.002479	0.000506	0.001117	0.0019625	0.00425	0.001543	0.00172	0.001366
Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Saprospiraceae;Saprospira;	0.004605	0.004149	0.004377	0.004731	0.004782	0.005338	0.006249	0.005515	0.00253	0.002682	0.001695	0.000531	0.001168	0.001925	0.002808	0.001278	0.000987	0.001569
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter;	0.001366	0.001316	0.001341	0.001973	0.002479	0.002606	0.002631	0.002657	0.002479	0.003365	0.002049	0.000658	0.001396	0.014727	0.002682	0.0009745	0.00081	0.001139
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;	0.012397	0.011132	0.0117645	0.021202	0.029424	0.019911	0.023732	0.022846	0.022011	0.032536	0.019937	0.007742	0.013557	0.0081955	0.028058	0.009045	0.009083	0.009007
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Olivibacter;	0.001139	0.000633	0.000886	0.001569	0.001594	0.001518	0.001645	0.00172	0.002328	0.002985	0.001796	0.000329	0.001295	0.0039365	0.002834	0.0005185	0.000582	0.000455
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Parapedobacter;	0.003264	0.003593	0.0034285	0.00544	0.005009	0.00592	0.005769	0.005895	0.005288	0.007944	0.004579	0.001543	0.002793	0.0330345	0.006578	0.001809	0.001746	0.001872
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;	0.025326	0.021657	0.0234915	0.037824	0.040354	0.040127	0.040784	0.045743	0.035066	0.054801	0.04382	0.015079	0.025159	0.0136925	0.063276	0.022922	0.027729	0.018115
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pseudopedobacter;	0.00086	0.000658	0.000759	0.001467	0.001265	0.001265	0.001341	0.001796	0.001037	0.00124	0.00124	0.000455	0.000914	0.001317	0.002226	0.0007335	0.000683	0.000784
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pseudosphingobacterium;	0.000557	0.000557	0.000557	0.00124	0.001139	0.001265	0.001316	0.001113	0.001392	0.00172	0.001164	0.000329	0.000812	0.002873	0.00172	0.0006075	0.000582	0.000633
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Solitalea;	0.00172	0.001898	0.001809	0.003314	0.003264	0.003491	0.003542	0.005187	0.003441	0.003871	0.00296	0.000658	0.002107	0.0121605	0.004934	0.0012395	0.001214	0.001265
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;	0.011006	0.009108	0.010057	0.013435	0.012701	0.012245	0.014801	0.015332	0.013865	0.022846	0.01055	0.004048	0.010587	0.006002	0.022214	0.0056295	0.005111	0.006148
Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Aliifodinibius;	0.00081	0.001316	0.001063	0.001493	0.002277	0.002252	0.001872	0.00172	0.001594	0.002429	0.001973	0.000506	0.00066	0.0012535	0.001417	0.0004935	0.000557	0.00043
Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Balneola;	0.001366	0.001948	0.001657	0.001771	0.002758	0.002935	0.0021	0.001417	0.002176	0.002707	0.001948	0.00086	0.000584	0.0008615	0.001847	0.0005695	0.000557	0.000582
Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Gracilimonas;	0.000835	0.000607	0.000721	0.001088	0.001366	0.001822	0.001037	0.001164	0.000886	0.001569	0.001139	0	0.000584	0.000697	0.001139	0.0003415	0.000354	0.000329
Bacteria;Balneolaeota;Balneolia;Balneolales;Balneolaceae;Rhodohalobacter;	0.000759	0.000531	0.000645	0.00086	0.001594	0.001923	0.001214	0.000961	0.001012	0.001493	0.001037	0.000658	0.000711	0.00052	0.00081	0.000152	0.000304	0
Bacteria;Caldiserica;Caldisericia;Caldisericales;Caldisericaceae;Caldisericum;	0	0.000329	0.0001645	0.000278	0.000304	0	0	0.000455	0	0	0	0	0	0.0007845	0.000329	0	0	0
Bacteria;Calditrichaeota;Calditrichae;Calditrichales;Calditrichaceae;Caldithrix;	0.001392	0.002555	0.0019735	0.002201	0.003365	0.002859	0.002505	0.002353	0.001442	0.001467	0.001139	0.001619	0.000736	0.000507	0.001569	0.000607	0.000506	0.000708
Bacteria;Candidatus Acetothermia;NA;NA;NA;Candidatus Acetothermum;	0	0.000304	0.000152	0.000354	0	0.000405	0	0.000354	0	0	0.000278	0	0	0.0007465	0.000278	0	0	0
Bacteria;Candidatus Cloacimonetes;NA;NA;NA;Candidatus Cloacimonas;	0.001088	0.001037	0.0010625	0.001063	0.001316	0.001695	0.001493	0.001847	0.000911	0.001164	0.000633	0.000455	0.000838	0.000419	0.001493	0.000658	0.000683	0.000633
Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Chrysopegis;	0	0	0	0	0.000658	0.000354	0.000278	0.000304	0	0	0	0	0	0.0002275	0	0	0	0
Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Kryptobacter;	0.000506	0.009386	0.004946	0.002606	0.001898	0.00172	0.000658	0.003061	0.00043	0.001164	0.000557	0.001822	0.001904	0.000952	0.000455	0.00043	0	0.00086
Bacteria;Candidatus Kryptonia;NA;NA;NA;Candidatus Kryptonium;	0.000304	0.000582	0.000443	0.000455	0.000936	0.000911	0.000708	0.00043	0	0	0	0	0.000305	0.0003425	0	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;Candidatus Omnitrophus;	0	0	0	0.000278	0.000354	0.000329	0.000354	0.000481	0	0	0	0	0	0.0002025	0.00038	0	0	0
Bacteria;Candidatus Saccharibacteria;NA;NA;NA;Candidatus Saccharimonas;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253	0.000405	0	0	0
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;Candidatus Entotheonella;	0.004756	0.006502	0.005629	0.007641	0.004756	0.006603	0.007615	0.006528	0.005313	0.004478	0.005389	0.003314	0.003199	0.0018525	0.00506	0.002201	0.001872	0.00253
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Candidatus Rubidus;	0	0	0	0	0	0	0	0	0	0	0	0	0.000406	0.0057945	0.000506	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;	0.014573	0.011031	0.012802	0.009943	0.011031	0.007666	0.009462	0.009412	0.011638	0.005617	0.005718	0.006654	0.008809	0.004885	0.011183	0.0087285	0.009614	0.007843
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Criblamydiaceae;Criblamydia;	0.000557	0.000911	0.000734	0.00043	0.000886	0.001012	0.000633	0.000557	0.000481	0.000987	0.000582	0	0.001549	0.001306	0.000961	0.000139	0	0.000278
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Criblamydiaceae;Estrella;	0.00038	0.000911	0.0006455	0.00038	0.000481	0.000354	0.00043	0.000633	0.000354	0.00038	0.000481	0.000278	0.001041	0.00343	0.001063	0.0003545	0.000304	0.000405
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;	0.000531	0.000911	0.000721	0.000658	0.000961	0.000481	0.001063	0.00086	0.001467	0.002581	0.001543	0.00124	0.006753	0.003908	0.005819	0.0003415	0.000405	0.000278
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Neochlamydia;	0.000633	0.000835	0.000734	0.000405	0.000886	0.00043	0.000683	0.000936	0.000633	0.000658	0.000633	0	0.001777	0.007846	0.001063	0.0002025	0.000405	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;	0.001973	0.002049	0.002011	0.001594	0.002732	0.001214	0.002252	0.002834	0.003238	0.006502	0.004883	0.002277	0.01739	0.0092895	0.013915	0.001126	0.00124	0.001012
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Simkaniaceae;Simkania;	0.000633	0.000708	0.0006705	0.00081	0.001619	0.000455	0.000607	0.000886	0.000683	0.000405	0.00038	0.000405	0.000584	0.000798	0.001189	0.0003795	0.000304	0.000455
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Waddliaceae;Waddlia;	0.000329	0.000708	0.0005185	0.000557	0.00081	0.000531	0.000531	0.000304	0.000531	0.000633	0	0.000354	0.001371	0.001217	0.001012	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;	0.00081	0.001442	0.001126	0.001543	0.001898	0.001872	0.001796	0.001467	0.001822	0.00291	0.001796	0.000759	0.001066	0.0034805	0.001063	0.0004175	0.000557	0.000278
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;	0.00544	0.006325	0.0058825	0.007489	0.013106	0.007818	0.007489	0.007034	0.006275	0.006528	0.006426	0.003618	0.002691	0.001864	0.005895	0.003112	0.003188	0.003036
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton;	0.001037	0.001467	0.001252	0.001113	0.00339	0.001341	0.001063	0.001164	0.000835	0.00124	0.001012	0.000481	0.000584	0.0013165	0.001037	0.0006955	0.000961	0.00043
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;	0.001341	0.001265	0.001303	0.002328	0.002682	0.001796	0.002277	0.001847	0.002505	0.002024	0.001594	0.000835	0.001142	0.001368	0.002049	0.0008095	0.000911	0.000708
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;	0.001063	0.001417	0.00124	0.002049	0.001796	0.001923	0.001948	0.001467	0.001594	0.001695	0.001619	0.000835	0.000432	0.001418	0.001594	0.0005695	0.00038	0.000759
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;	0.00167	0.001645	0.0016575	0.001923	0.001923	0.002302	0.003238	0.003137	0.001341	0.000481	0.001012	0.00086	0.001016	0.0010015	0.002404	0.001455	0.001316	0.001594
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Bellilinea;	0.000658	0.000582	0.00062	0.001063	0.000481	0.00124	0.000987	0.001088	0	0	0.000708	0.000405	0	0.0002275	0.000987	0.000468	0.000329	0.000607
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Flexilinea;	0.000405	0.000734	0.0005695	0.000531	0.000329	0.000481	0.000354	0.000329	0.00081	0	0.001037	0.002201	0	0.000291	0.000455	0.000139	0	0.000278
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Leptolinea;	0.000658	0.000633	0.0006455	0.000633	0.000506	0.000961	0.000759	0.00086	0.000633	0.000607	0.000455	0.00038	0.000635	0.0009625	0.000582	0.0002655	0	0.000531
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Levilinea;	0.000886	0.00081	0.000848	0.001316	0.00086	0.001316	0.001467	0.001518	0.001113	0.00081	0.001012	0	0.000508	0.000861	0.00129	0.000721	0.000455	0.000987
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Longilinea;	0.00086	0.000405	0.0006325	0.00081	0.000455	0.000886	0.001467	0.000936	0.000607	0.000278	0.000329	0.000329	0.000279	0.000671	0.001214	0.0007715	0.000506	0.001037
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea;	0.000481	0.000708	0.0005945	0.000734	0	0.000936	0.001113	0.000784	0.000405	0.000531	0.000557	0.000278	0.000305	0.000671	0.001063	0.0004175	0.000354	0.000481
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Thermanaerothrix;	0.00038	0.000936	0.000658	0.000936	0.000734	0.001037	0.001088	0.000582	0.000708	0.000607	0.000708	0.00043	0.000584	0.001671	0.001037	0.0004175	0.000278	0.000557
Bacteria;Chloroflexi;Ardenticatenia;Ardenticatenales;Ardenticatenaceae;Ardenticatena;	0.00124	0.002454	0.001847	0.003061	0.002125	0.003896	0.004655	0.003997	0.001822	0.001569	0.001948	0.000961	0.001676	0.0021665	0.002758	0.0018595	0.001164	0.002555
Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;	0.001796	0.002277	0.0020365	0.003112	0.002049	0.004301	0.006072	0.003719	0.002201	0.001872	0.002479	0.001392	0.001168	0.003506	0.002657	0.0014045	0.001569	0.00124
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexus;	0.003669	0.005794	0.0047315	0.006755	0.005389	0.006578	0.00802	0.006528	0.008476	0.006831	0.006983	0.003289	0.002437	0.0023695	0.005844	0.0018725	0.001594	0.002151
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Oscillochloridaceae;Oscillochloris;	0.001113	0.001923	0.001518	0.002328	0.00129	0.0021	0.002657	0.002707	0.002075	0.002682	0.002252	0.000784	0.000736	0.0037585	0.002302	0.0006325	0.000582	0.000683
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexus;	0.003365	0.005288	0.0043265	0.005465	0.004807	0.005718	0.007489	0.006452	0.004579	0.004756	0.004984	0.002429	0.002031	0.0021285	0.006781	0.0024665	0.002479	0.002454
Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;	0.001417	0.002834	0.0021255	0.002479	0.002302	0.002707	0.002657	0.002479	0.00167	0.001392	0.001822	0.00124	0.000685	0.0007345	0.002226	0.001012	0.000961	0.001063
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalococcoides;	0.000633	0.000911	0.000772	0.000936	0.000683	0.000683	0.000911	0.000961	0.000708	0.00086	0.000708	0.000531	0.000787	0.0010765	0.000784	0.0005945	0.000354	0.000835
Bacteria;Chloroflexi;Dehalococcoidia;NA;NA;Dehalogenimonas;	0.000987	0.001796	0.0013915	0.001088	0.000886	0.001037	0.000987	0.001493	0.000708	0.000683	0.00081	0.000911	0.000381	0.0013165	0.001366	0.000721	0.000582	0.00086
Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;	0.001645	0.002859	0.002252	0.002505	0.003416	0.003871	0.004099	0.004023	0.002353	0.001847	0.002302	0.001493	0.001422	0.001331	0.002252	0.001088	0.001139	0.001037
Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;Thermogemmatispora;	0.000658	0.000886	0.000772	0.000886	0.00124	0.001619	0.001518	0.001594	0.000633	0.00086	0.000531	0.000304	0	0.0017585	0.00124	0.0005185	0.000506	0.000531
Bacteria;Chloroflexi;NA;NA;NA;Kouleothrix;	0.001619	0.002581	0.0021	0.002176	0.002682	0.003694	0.003846	0.003694	0.001139	0.000911	0.002226	0.000633	0.000533	0.000507	0.003517	0.0014545	0.001037	0.001872
Bacteria;Chloroflexi;Thermomicrobia;NA;NA;Thermorudis;	0.000506	0.00081	0.000658	0.000607	0.000354	0.001088	0.001265	0.001139	0.000354	0.000658	0.000607	0	0.000457	0.000684	0.000481	0	0	0
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Nitrolancea;	0.000734	0.001113	0.0009235	0.001214	0.000582	0.001316	0.001518	0.001341	0.000607	0.000835	0.00081	0.000481	0.00033	0.0005825	0.000911	0.0003925	0.000405	0.00038
Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter;	0.000835	0.00167	0.0012525	0.001113	0.001417	0.002201	0.001467	0.00172	0.000936	0.000734	0.000784	0.000481	0.00033	0.000595	0.000835	0.0004935	0.00043	0.000557
Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;	0.000506	0.00081	0.000658	0.000987	0.000354	0.001139	0.001037	0.001063	0.000734	0.000784	0.000759	0.00043	0	0.000405	0.00086	0.000139	0.000278	0
