geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS24495_ffs	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113515_galE	0.00	0.00	0.00	0.00	55.94	62.70	0.00	0.00	116.44	106.10	139.58	161.40	591.74	0.00	0.00	0.00	0.00	74.67	0.00	0.00	236.39	145.72	154.04	387.00	370.45	609.70	1854.57	374.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116420_ACIR310F_RS0116420	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112670_ACIR310F_RS0112670	0.00	0.00	0.00	0.00	65.56	46.20	0.00	0.00	72.76	66.28	67.17	79.33	0.00	0.00	0.00	0.00	0.00	93.49	0.00	0.00	48.68	46.98	30.97	40.35	16.53	17.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110845_ACIR310F_RS0110845	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112385_ACIR310F_RS0112385	0.00	0.00	0.00	0.00	16.91	0.00	0.00	0.00	0.00	6.09	12.23	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	2.76	13.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117435_ACIR310F_RS0117435	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115580_ACIR310F_RS0115580	0.00	0.00	0.00	0.00	0.00	12.56	0.00	0.00	13.85	0.00	25.81	58.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.64	153.42	0.00	0.00	0.00	210.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115825_ACIR310F_RS0115825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112810_ACIR310F_RS0112810	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109415_ACIR310F_RS0109415	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106315_ACIR310F_RS0106315	0.00	0.00	0.00	0.00	0.00	45.50	0.00	0.00	39.44	25.67	13.06	33.18	0.00	0.00	0.00	0.00	1264.50	58.98	0.00	0.00	16.40	24.67	0.00	0.00	35.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115560_ACIR310F_RS0115560	778.69	349.19	0.00	0.00	41.45	59.60	0.00	0.00	172.97	202.94	114.12	118.74	350.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	330.17	354.72	405.38	284.80	157.17	82.24	1359.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114795_ACIR310F_RS0114795	1361.12	1206.85	3358.60	119.97	1156.22	863.59	0.00	0.00	1309.40	443.44	867.79	1231.41	1238.90	0.00	0.00	0.00	0.00	209.14	0.00	0.00	546.40	403.74	255.18	0.00	1818.56	1266.36	0.00	2363.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101125_ACIR310F_RS0101125	0.00	0.00	0.00	221.70	66.33	42.45	0.00	0.00	34.55	60.00	39.18	36.36	0.00	0.00	0.00	988.62	183.54	225.22	0.00	1158.41	202.06	138.50	208.31	279.72	83.74	87.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
